"","state","county_name","party_simplified","votes","first_digit","second_digit"
"4685","TENNESSEE","LAWRENCE","DEMOCRAT",3195,"3","1"
"4686","TENNESSEE","LAWRENCE","REPUBLICAN",15334,"1","5"
"4687","TENNESSEE","LEWIS","DEMOCRAT",1072,"1","0"
"4688","TENNESSEE","LEWIS","REPUBLICAN",4474,"4","4"
"4689","TENNESSEE","LINCOLN","DEMOCRAT",2919,"2","9"
"4690","TENNESSEE","LINCOLN","REPUBLICAN",12281,"1","2"
"4691","TENNESSEE","LOUDON","DEMOCRAT",6948,"6","9"
"4692","TENNESSEE","LOUDON","REPUBLICAN",21713,"2","1"
"4693","TENNESSEE","MACON","DEMOCRAT",1307,"1","3"
"4694","TENNESSEE","MACON","REPUBLICAN",8096,"8","0"
"4695","TENNESSEE","MADISON","DEMOCRAT",18390,"1","8"
"4696","TENNESSEE","MADISON","REPUBLICAN",23943,"2","3"
"4697","TENNESSEE","MARION","DEMOCRAT",3177,"3","1"
"4698","TENNESSEE","MARION","REPUBLICAN",9911,"9","9"
"4699","TENNESSEE","MARSHALL","DEMOCRAT",3605,"3","6"
"4700","TENNESSEE","MARSHALL","REPUBLICAN",11043,"1","1"
"4701","TENNESSEE","MAURY","DEMOCRAT",14418,"1","4"
"4702","TENNESSEE","MAURY","REPUBLICAN",31464,"3","1"
"4703","TENNESSEE","MCMINN","DEMOCRAT",4361,"4","3"
"4704","TENNESSEE","MCMINN","REPUBLICAN",18198,"1","8"
"4705","TENNESSEE","MCNAIRY","DEMOCRAT",1943,"1","9"
"4706","TENNESSEE","MCNAIRY","REPUBLICAN",9093,"9","0"
"4707","TENNESSEE","MEIGS","DEMOCRAT",1008,"1","0"
"4708","TENNESSEE","MEIGS","REPUBLICAN",4467,"4","4"
"4709","TENNESSEE","MONROE","DEMOCRAT",3764,"3","7"
"4710","TENNESSEE","MONROE","REPUBLICAN",16783,"1","6"
"4711","TENNESSEE","MONTGOMERY","DEMOCRAT",32472,"3","2"
"4712","TENNESSEE","MONTGOMERY","REPUBLICAN",42187,"4","2"
"4713","TENNESSEE","MOORE","DEMOCRAT",573,"5","7"
"4714","TENNESSEE","MOORE","REPUBLICAN",2888,"2","8"
"4715","TENNESSEE","MORGAN","DEMOCRAT",1167,"1","1"
"4716","TENNESSEE","MORGAN","REPUBLICAN",6930,"6","9"
"4717","TENNESSEE","OBION","DEMOCRAT",2589,"2","5"
"4718","TENNESSEE","OBION","REPUBLICAN",10790,"1","0"
"4719","TENNESSEE","OVERTON","DEMOCRAT",2033,"2","0"
"4720","TENNESSEE","OVERTON","REPUBLICAN",7918,"7","9"
"4721","TENNESSEE","PERRY","DEMOCRAT",615,"6","1"
"4722","TENNESSEE","PERRY","REPUBLICAN",2775,"2","7"
"4723","TENNESSEE","PICKETT","DEMOCRAT",525,"5","2"
"4724","TENNESSEE","PICKETT","REPUBLICAN",2381,"2","3"
"4725","TENNESSEE","POLK","DEMOCRAT",1492,"1","4"
"4726","TENNESSEE","POLK","REPUBLICAN",6792,"6","7"
"4727","TENNESSEE","PUTNAM","DEMOCRAT",9185,"9","1"
"4728","TENNESSEE","PUTNAM","REPUBLICAN",23759,"2","3"
"4729","TENNESSEE","RHEA","DEMOCRAT",2369,"2","3"
"4730","TENNESSEE","RHEA","REPUBLICAN",11050,"1","1"
"4731","TENNESSEE","ROANE","DEMOCRAT",6043,"6","0"
"4732","TENNESSEE","ROANE","REPUBLICAN",19230,"1","9"
"4733","TENNESSEE","ROBERTSON","DEMOCRAT",8692,"8","6"
"4734","TENNESSEE","ROBERTSON","REPUBLICAN",24536,"2","4"
"4735","TENNESSEE","RUTHERFORD","DEMOCRAT",59341,"5","9"
"4736","TENNESSEE","RUTHERFORD","REPUBLICAN",81480,"8","1"
"4737","TENNESSEE","SCOTT","DEMOCRAT",986,"9","8"
"4738","TENNESSEE","SCOTT","REPUBLICAN",8004,"8","0"
"4739","TENNESSEE","SEQUATCHIE","DEMOCRAT",1298,"1","2"
"4740","TENNESSEE","SEQUATCHIE","REPUBLICAN",5855,"5","8"
"4741","TENNESSEE","SEVIER","DEMOCRAT",8721,"8","7"
"4742","TENNESSEE","SEVIER","REPUBLICAN",33783,"3","3"
"4743","TENNESSEE","SHELBY","DEMOCRAT",246105,"2","4"
"4744","TENNESSEE","SHELBY","REPUBLICAN",129815,"1","2"
"4745","TENNESSEE","SMITH","DEMOCRAT",1802,"1","8"
"4746","TENNESSEE","SMITH","REPUBLICAN",7136,"7","1"
"4747","TENNESSEE","STEWART","DEMOCRAT",1232,"1","2"
"4748","TENNESSEE","STEWART","REPUBLICAN",4950,"4","9"
"4749","TENNESSEE","SULLIVAN","DEMOCRAT",17272,"1","7"
"4750","TENNESSEE","SULLIVAN","REPUBLICAN",55860,"5","5"
"4751","TENNESSEE","SUMNER","DEMOCRAT",27680,"2","7"
"4752","TENNESSEE","SUMNER","REPUBLICAN",63454,"6","3"
"4753","TENNESSEE","TIPTON","DEMOCRAT",6837,"6","8"
"4754","TENNESSEE","TIPTON","REPUBLICAN",20070,"2","0"
"4755","TENNESSEE","TROUSDALE","DEMOCRAT",1012,"1","0"
"4756","TENNESSEE","TROUSDALE","REPUBLICAN",2936,"2","9"
"4757","TENNESSEE","UNICOI","DEMOCRAT",1615,"1","6"
"4758","TENNESSEE","UNICOI","REPUBLICAN",6599,"6","5"
"4759","TENNESSEE","UNION","DEMOCRAT",1249,"1","2"
"4760","TENNESSEE","UNION","REPUBLICAN",6803,"6","8"
"4761","TENNESSEE","VAN BUREN","DEMOCRAT",544,"5","4"
"4762","TENNESSEE","VAN BUREN","REPUBLICAN",2342,"2","3"
"4763","TENNESSEE","WARREN","DEMOCRAT",3924,"3","9"
"4764","TENNESSEE","WARREN","REPUBLICAN",11850,"1","1"
"4765","TENNESSEE","WASHINGTON","DEMOCRAT",18638,"1","8"
"4766","TENNESSEE","WASHINGTON","REPUBLICAN",40444,"4","0"
"4767","TENNESSEE","WAYNE","DEMOCRAT",820,"8","2"
"4768","TENNESSEE","WAYNE","REPUBLICAN",5795,"5","7"
"4769","TENNESSEE","WEAKLEY","DEMOCRAT",3020,"3","0"
"4770","TENNESSEE","WEAKLEY","REPUBLICAN",10396,"1","0"
"4771","TENNESSEE","WHITE","DEMOCRAT",2143,"2","1"
"4772","TENNESSEE","WHITE","REPUBLICAN",9606,"9","6"
"4773","TENNESSEE","WILLIAMSON","DEMOCRAT",50161,"5","0"
"4774","TENNESSEE","WILLIAMSON","REPUBLICAN",86469,"8","6"
"4775","TENNESSEE","WILSON","DEMOCRAT",22254,"2","2"
"4776","TENNESSEE","WILSON","REPUBLICAN",50296,"5","0"
"4777","TEXAS","ANDERSON","DEMOCRAT",3955,"3","9"
"4778","TEXAS","ANDERSON","REPUBLICAN",15110,"1","5"
"4779","TEXAS","ANDREWS","DEMOCRAT",849,"8","4"
"4780","TEXAS","ANDREWS","REPUBLICAN",4937,"4","9"
"4781","TEXAS","ANGELINA","DEMOCRAT",9143,"9","1"
"4782","TEXAS","ANGELINA","REPUBLICAN",25076,"2","5"
"4783","TEXAS","ARANSAS","DEMOCRAT",2916,"2","9"
"4784","TEXAS","ARANSAS","REPUBLICAN",9239,"9","2"
"4785","TEXAS","ARCHER","DEMOCRAT",446,"4","4"
"4786","TEXAS","ARCHER","REPUBLICAN",4300,"4","3"
"4787","TEXAS","ARMSTRONG","DEMOCRAT",75,"7","5"
"4788","TEXAS","ARMSTRONG","REPUBLICAN",1035,"1","0"
"4789","TEXAS","ATASCOSA","DEMOCRAT",5876,"5","8"
"4790","TEXAS","ATASCOSA","REPUBLICAN",12039,"1","2"
"4791","TEXAS","AUSTIN","DEMOCRAT",2951,"2","9"
"4792","TEXAS","AUSTIN","REPUBLICAN",11447,"1","1"
"4793","TEXAS","BAILEY","DEMOCRAT",409,"4","0"
"4794","TEXAS","BAILEY","REPUBLICAN",1434,"1","4"
"4795","TEXAS","BANDERA","DEMOCRAT",2505,"2","5"
"4796","TEXAS","BANDERA","REPUBLICAN",10057,"1","0"
"4797","TEXAS","BASTROP","DEMOCRAT",15474,"1","5"
"4798","TEXAS","BASTROP","REPUBLICAN",20516,"2","0"
"4799","TEXAS","BAYLOR","DEMOCRAT",183,"1","8"
"4800","TEXAS","BAYLOR","REPUBLICAN",1494,"1","4"
"4801","TEXAS","BEE","DEMOCRAT",3287,"3","2"
"4802","TEXAS","BEE","REPUBLICAN",6006,"6","0"
"4803","TEXAS","BELL","DEMOCRAT",57014,"5","7"
"4804","TEXAS","BELL","REPUBLICAN",67893,"6","7"
"4805","TEXAS","BEXAR","DEMOCRAT",448452,"4","4"
"4806","TEXAS","BEXAR","REPUBLICAN",308618,"3","0"
"4807","TEXAS","BLANCO","DEMOCRAT",1911,"1","9"
"4808","TEXAS","BLANCO","REPUBLICAN",5443,"5","4"
"4809","TEXAS","BORDEN","DEMOCRAT",16,"1","6"
"4810","TEXAS","BORDEN","REPUBLICAN",397,"3","9"
"4811","TEXAS","BOSQUE","DEMOCRAT",1561,"1","5"
"4812","TEXAS","BOSQUE","REPUBLICAN",7469,"7","4"
"4813","TEXAS","BOWIE","DEMOCRAT",10692,"1","0"
"4814","TEXAS","BOWIE","REPUBLICAN",27053,"2","7"
"4815","TEXAS","BRAZORIA","DEMOCRAT",62228,"6","2"
"4816","TEXAS","BRAZORIA","REPUBLICAN",90433,"9","0"
"4817","TEXAS","BRAZOS","DEMOCRAT",35349,"3","5"
"4818","TEXAS","BRAZOS","REPUBLICAN",47526,"4","7"
"4819","TEXAS","BREWSTER","DEMOCRAT",2258,"2","2"
"4820","TEXAS","BREWSTER","REPUBLICAN",2461,"2","4"
"4821","TEXAS","BRISCOE","DEMOCRAT",78,"7","8"
"4822","TEXAS","BRISCOE","REPUBLICAN",639,"6","3"
"4823","TEXAS","BROOKS","DEMOCRAT",1470,"1","4"
"4824","TEXAS","BROOKS","REPUBLICAN",998,"9","9"
"4825","TEXAS","BROWN","DEMOCRAT",2107,"2","1"
"4826","TEXAS","BROWN","REPUBLICAN",13698,"1","3"
"4827","TEXAS","BURLESON","DEMOCRAT",1788,"1","7"
"4828","TEXAS","BURLESON","REPUBLICAN",6743,"6","7"
"4829","TEXAS","BURNET","DEMOCRAT",5639,"5","6"
"4830","TEXAS","BURNET","REPUBLICAN",18767,"1","8"
"4831","TEXAS","CALDWELL","DEMOCRAT",6672,"6","6"
"4832","TEXAS","CALDWELL","REPUBLICAN",8031,"8","0"
"4833","TEXAS","CALHOUN","DEMOCRAT",2148,"2","1"
"4834","TEXAS","CALHOUN","REPUBLICAN",5641,"5","6"
"4835","TEXAS","CALLAHAN","DEMOCRAT",734,"7","3"
"4836","TEXAS","CALLAHAN","REPUBLICAN",6012,"6","0"
"4837","TEXAS","CAMERON","DEMOCRAT",64063,"6","4"
"4838","TEXAS","CAMERON","REPUBLICAN",49032,"4","9"
"4839","TEXAS","CAMP","DEMOCRAT",1394,"1","3"
"4840","TEXAS","CAMP","REPUBLICAN",3626,"3","6"
"4841","TEXAS","CARSON","DEMOCRAT",297,"2","9"
"4842","TEXAS","CARSON","REPUBLICAN",2779,"2","7"
"4843","TEXAS","CASS","DEMOCRAT",2795,"2","7"
"4844","TEXAS","CASS","REPUBLICAN",11033,"1","1"
"4845","TEXAS","CASTRO","DEMOCRAT",466,"4","6"
"4846","TEXAS","CASTRO","REPUBLICAN",1602,"1","6"
"4847","TEXAS","CHAMBERS","DEMOCRAT",3988,"3","9"
"4848","TEXAS","CHAMBERS","REPUBLICAN",17353,"1","7"
"4849","TEXAS","CHEROKEE","DEMOCRAT",4210,"4","2"
"4850","TEXAS","CHEROKEE","REPUBLICAN",15101,"1","5"
"4851","TEXAS","CHILDRESS","DEMOCRAT",310,"3","1"
"4852","TEXAS","CHILDRESS","REPUBLICAN",1943,"1","9"
"4853","TEXAS","CLAY","DEMOCRAT",614,"6","1"
"4854","TEXAS","CLAY","REPUBLICAN",5069,"5","0"
"4855","TEXAS","COCHRAN","DEMOCRAT",177,"1","7"
"4856","TEXAS","COCHRAN","REPUBLICAN",809,"8","0"
"4857","TEXAS","COKE","DEMOCRAT",178,"1","7"
"4858","TEXAS","COKE","REPUBLICAN",1586,"1","5"
"4859","TEXAS","COLEMAN","DEMOCRAT",451,"4","5"
"4860","TEXAS","COLEMAN","REPUBLICAN",3641,"3","6"
"4861","TEXAS","COLLIN","DEMOCRAT",230945,"2","3"
"4862","TEXAS","COLLIN","REPUBLICAN",252318,"2","5"
"4863","TEXAS","COLLINGSWORTH","DEMOCRAT",155,"1","5"
"4864","TEXAS","COLLINGSWORTH","REPUBLICAN",1048,"1","0"
"4865","TEXAS","COLORADO","DEMOCRAT",2420,"2","4"
"4866","TEXAS","COLORADO","REPUBLICAN",7472,"7","4"
"4867","TEXAS","COMAL","DEMOCRAT",24826,"2","4"
"4868","TEXAS","COMAL","REPUBLICAN",62740,"6","2"
"4869","TEXAS","COMANCHE","DEMOCRAT",853,"8","5"
"4870","TEXAS","COMANCHE","REPUBLICAN",5177,"5","1"
"4871","TEXAS","CONCHO","DEMOCRAT",197,"1","9"
"4872","TEXAS","CONCHO","REPUBLICAN",1058,"1","0"
"4873","TEXAS","COOKE","DEMOCRAT",3210,"3","2"
"4874","TEXAS","COOKE","REPUBLICAN",15596,"1","5"
"4875","TEXAS","CORYELL","DEMOCRAT",7543,"7","5"
"4876","TEXAS","CORYELL","REPUBLICAN",15359,"1","5"
"4877","TEXAS","COTTLE","DEMOCRAT",113,"1","1"
"4878","TEXAS","COTTLE","REPUBLICAN",540,"5","4"
"4879","TEXAS","CRANE","DEMOCRAT",241,"2","4"
"4880","TEXAS","CRANE","REPUBLICAN",1247,"1","2"
"4881","TEXAS","CROCKETT","DEMOCRAT",344,"3","4"
"4882","TEXAS","CROCKETT","REPUBLICAN",1220,"1","2"
"4883","TEXAS","CROSBY","DEMOCRAT",527,"5","2"
"4884","TEXAS","CROSBY","REPUBLICAN",1396,"1","3"
"4885","TEXAS","CULBERSON","DEMOCRAT",438,"4","3"
"4886","TEXAS","CULBERSON","REPUBLICAN",415,"4","1"
"4887","TEXAS","DALLAM","DEMOCRAT",197,"1","9"
"4888","TEXAS","DALLAM","REPUBLICAN",1389,"1","3"
"4889","TEXAS","DALLAS","DEMOCRAT",598576,"5","9"
"4890","TEXAS","DALLAS","REPUBLICAN",307076,"3","0"
"4891","TEXAS","DAWSON","DEMOCRAT",803,"8","0"
"4892","TEXAS","DAWSON","REPUBLICAN",2932,"2","9"
"4893","TEXAS","DEAF SMITH","DEMOCRAT",1263,"1","2"
"4894","TEXAS","DEAF SMITH","REPUBLICAN",3293,"3","2"
"4895","TEXAS","DELTA","DEMOCRAT",403,"4","0"
"4896","TEXAS","DELTA","REPUBLICAN",2162,"2","1"
"4897","TEXAS","DENTON","DEMOCRAT",188695,"1","8"
"4898","TEXAS","DENTON","REPUBLICAN",222480,"2","2"
"4899","TEXAS","DEWITT","DEMOCRAT",1494,"1","4"
"4900","TEXAS","DEWITT","REPUBLICAN",6567,"6","5"
"4901","TEXAS","DICKENS","DEMOCRAT",130,"1","3"
"4902","TEXAS","DICKENS","REPUBLICAN",853,"8","5"
"4903","TEXAS","DIMMIT","DEMOCRAT",2264,"2","2"
"4904","TEXAS","DIMMIT","REPUBLICAN",1384,"1","3"
"4905","TEXAS","DONLEY","DEMOCRAT",198,"1","9"
"4906","TEXAS","DONLEY","REPUBLICAN",1438,"1","4"
"4907","TEXAS","DUVAL","DEMOCRAT",2575,"2","5"
"4908","TEXAS","DUVAL","REPUBLICAN",2443,"2","4"
"4909","TEXAS","EASTLAND","DEMOCRAT",983,"9","8"
"4910","TEXAS","EASTLAND","REPUBLICAN",7237,"7","2"
"4911","TEXAS","ECTOR","DEMOCRAT",11367,"1","1"
"4912","TEXAS","ECTOR","REPUBLICAN",32697,"3","2"
"4913","TEXAS","EDWARDS","DEMOCRAT",168,"1","6"
"4914","TEXAS","EDWARDS","REPUBLICAN",893,"8","9"
"4915","TEXAS","EL PASO","DEMOCRAT",178126,"1","7"
"4916","TEXAS","EL PASO","REPUBLICAN",84331,"8","4"
"4917","TEXAS","ELLIS","DEMOCRAT",27565,"2","7"
"4918","TEXAS","ELLIS","REPUBLICAN",56717,"5","6"
"4919","TEXAS","ERATH","DEMOCRAT",2916,"2","9"
"4920","TEXAS","ERATH","REPUBLICAN",13684,"1","3"
"4921","TEXAS","FALLS","DEMOCRAT",1899,"1","8"
"4922","TEXAS","FALLS","REPUBLICAN",4177,"4","1"
"4923","TEXAS","FANNIN","DEMOCRAT",2655,"2","6"
"4924","TEXAS","FANNIN","REPUBLICAN",12171,"1","2"
"4925","TEXAS","FAYETTE","DEMOCRAT",2650,"2","6"
"4926","TEXAS","FAYETTE","REPUBLICAN",10162,"1","0"
"4927","TEXAS","FISHER","DEMOCRAT",352,"3","5"
"4928","TEXAS","FISHER","REPUBLICAN",1448,"1","4"
"4929","TEXAS","FLOYD","DEMOCRAT",438,"4","3"
"4930","TEXAS","FLOYD","REPUBLICAN",1584,"1","5"
"4931","TEXAS","FOARD","DEMOCRAT",99,"9","9"
"4932","TEXAS","FOARD","REPUBLICAN",445,"4","4"
"4933","TEXAS","FORT BEND","DEMOCRAT",195552,"1","9"
"4934","TEXAS","FORT BEND","REPUBLICAN",157718,"1","5"
"4935","TEXAS","FRANKLIN","DEMOCRAT",804,"8","0"
"4936","TEXAS","FRANKLIN","REPUBLICAN",4161,"4","1"
"4937","TEXAS","FREESTONE","DEMOCRAT",1635,"1","6"
"4938","TEXAS","FREESTONE","REPUBLICAN",6991,"6","9"
"4939","TEXAS","FRIO","DEMOCRAT",2422,"2","4"
"4940","TEXAS","FRIO","REPUBLICAN",2823,"2","8"
"4941","TEXAS","GAINES","DEMOCRAT",576,"5","7"
"4942","TEXAS","GAINES","REPUBLICAN",5355,"5","3"
"4943","TEXAS","GALVESTON","DEMOCRAT",58842,"5","8"
"4944","TEXAS","GALVESTON","REPUBLICAN",93911,"9","3"
"4945","TEXAS","GARZA","DEMOCRAT",231,"2","3"
"4946","TEXAS","GARZA","REPUBLICAN",1413,"1","4"
"4947","TEXAS","GILLESPIE","DEMOCRAT",3177,"3","1"
"4948","TEXAS","GILLESPIE","REPUBLICAN",12514,"1","2"
"4949","TEXAS","GLASSCOCK","DEMOCRAT",39,"3","9"
"4950","TEXAS","GLASSCOCK","REPUBLICAN",611,"6","1"
"4951","TEXAS","GOLIAD","DEMOCRAT",877,"8","7"
"4952","TEXAS","GOLIAD","REPUBLICAN",3085,"3","0"
"4953","TEXAS","GONZALES","DEMOCRAT",1948,"1","9"
"4954","TEXAS","GONZALES","REPUBLICAN",5627,"5","6"
"4955","TEXAS","GRAY","DEMOCRAT",829,"8","2"
"4956","TEXAS","GRAY","REPUBLICAN",6840,"6","8"
"4957","TEXAS","GRAYSON","DEMOCRAT",14506,"1","4"
"4958","TEXAS","GRAYSON","REPUBLICAN",44163,"4","4"
"4959","TEXAS","GREGG","DEMOCRAT",14796,"1","4"
"4960","TEXAS","GREGG","REPUBLICAN",32493,"3","2"
"4961","TEXAS","GRIMES","DEMOCRAT",2833,"2","8"
"4962","TEXAS","GRIMES","REPUBLICAN",9432,"9","4"
"4963","TEXAS","GUADALUPE","DEMOCRAT",28805,"2","8"
"4964","TEXAS","GUADALUPE","REPUBLICAN",47553,"4","7"
"4965","TEXAS","HALE","DEMOCRAT",2279,"2","2"
"4966","TEXAS","HALE","REPUBLICAN",7177,"7","1"
"4967","TEXAS","HALL","DEMOCRAT",168,"1","6"
"4968","TEXAS","HALL","REPUBLICAN",995,"9","9"
"4969","TEXAS","HAMILTON","DEMOCRAT",639,"6","3"
"4970","TEXAS","HAMILTON","REPUBLICAN",3610,"3","6"
"4971","TEXAS","HANSFORD","DEMOCRAT",166,"1","6"
"4972","TEXAS","HANSFORD","REPUBLICAN",1848,"1","8"
"4973","TEXAS","HARDEMAN","DEMOCRAT",241,"2","4"
"4974","TEXAS","HARDEMAN","REPUBLICAN",1330,"1","3"
"4975","TEXAS","HARDIN","DEMOCRAT",3474,"3","4"
"4976","TEXAS","HARDIN","REPUBLICAN",23858,"2","3"
"4977","TEXAS","HARRIS","DEMOCRAT",918193,"9","1"
"4978","TEXAS","HARRIS","REPUBLICAN",700630,"7","0"
"4979","TEXAS","HARRISON","DEMOCRAT",7900,"7","9"
"4980","TEXAS","HARRISON","REPUBLICAN",21455,"2","1"
"4981","TEXAS","HARTLEY","DEMOCRAT",195,"1","9"
"4982","TEXAS","HARTLEY","REPUBLICAN",1868,"1","8"
"4983","TEXAS","HASKELL","DEMOCRAT",353,"3","5"
"4984","TEXAS","HASKELL","REPUBLICAN",1840,"1","8"
"4985","TEXAS","HAYS","DEMOCRAT",59524,"5","9"
"4986","TEXAS","HAYS","REPUBLICAN",47680,"4","7"
"4987","TEXAS","HEMPHILL","DEMOCRAT",206,"2","0"
"4988","TEXAS","HEMPHILL","REPUBLICAN",1486,"1","4"
"4989","TEXAS","HENDERSON","DEMOCRAT",7060,"7","0"
"4990","TEXAS","HENDERSON","REPUBLICAN",28911,"2","8"
"4991","TEXAS","HIDALGO","DEMOCRAT",128199,"1","2"
"4992","TEXAS","HIDALGO","REPUBLICAN",90527,"9","0"
"4993","TEXAS","HILL","DEMOCRAT",2860,"2","8"
"4994","TEXAS","HILL","REPUBLICAN",11926,"1","1"
"4995","TEXAS","HOCKLEY","DEMOCRAT",1482,"1","4"
"4996","TEXAS","HOCKLEY","REPUBLICAN",6536,"6","5"
"4997","TEXAS","HOOD","DEMOCRAT",5701,"5","7"
"4998","TEXAS","HOOD","REPUBLICAN",26672,"2","6"
"4999","TEXAS","HOPKINS","DEMOCRAT",3046,"3","0"
"5000","TEXAS","HOPKINS","REPUBLICAN",12719,"1","2"
"5001","TEXAS","HOUSTON","DEMOCRAT",2314,"2","3"
"5002","TEXAS","HOUSTON","REPUBLICAN",7060,"7","0"
"5003","TEXAS","HOWARD","DEMOCRAT",2069,"2","0"
"5004","TEXAS","HOWARD","REPUBLICAN",8054,"8","0"
"5005","TEXAS","HUDSPETH","DEMOCRAT",371,"3","7"
"5006","TEXAS","HUDSPETH","REPUBLICAN",771,"7","7"
"5007","TEXAS","HUNT","DEMOCRAT",8906,"8","9"
"5008","TEXAS","HUNT","REPUBLICAN",29163,"2","9"
"5009","TEXAS","HUTCHINSON","DEMOCRAT",965,"9","6"
"5010","TEXAS","HUTCHINSON","REPUBLICAN",7681,"7","6"
"5011","TEXAS","IRION","DEMOCRAT",120,"1","2"
"5012","TEXAS","IRION","REPUBLICAN",763,"7","6"
"5013","TEXAS","JACK","DEMOCRAT",331,"3","3"
"5014","TEXAS","JACK","REPUBLICAN",3418,"3","4"
"5015","TEXAS","JACKSON","DEMOCRAT",1033,"1","0"
"5016","TEXAS","JACKSON","REPUBLICAN",5231,"5","2"
"5017","TEXAS","JASPER","DEMOCRAT",2954,"2","9"
"5018","TEXAS","JASPER","REPUBLICAN",12542,"1","2"
"5019","TEXAS","JEFF DAVIS","DEMOCRAT",501,"5","0"
"5020","TEXAS","JEFF DAVIS","REPUBLICAN",784,"7","8"
"5021","TEXAS","JEFFERSON","DEMOCRAT",46073,"4","6"
"5022","TEXAS","JEFFERSON","REPUBLICAN",47570,"4","7"
"5023","TEXAS","JIM HOGG","DEMOCRAT",1197,"1","1"
"5024","TEXAS","JIM HOGG","REPUBLICAN",833,"8","3"
"5025","TEXAS","JIM WELLS","DEMOCRAT",6119,"6","1"
"5026","TEXAS","JIM WELLS","REPUBLICAN",7453,"7","4"
"5027","TEXAS","JOHNSON","DEMOCRAT",16464,"1","6"
"5028","TEXAS","JOHNSON","REPUBLICAN",54628,"5","4"
"5029","TEXAS","JONES","DEMOCRAT",999,"9","9"
"5030","TEXAS","JONES","REPUBLICAN",5660,"5","6"
"5031","TEXAS","KARNES","DEMOCRAT",1234,"1","2"
"5032","TEXAS","KARNES","REPUBLICAN",3968,"3","9"
"5033","TEXAS","KAUFMAN","DEMOCRAT",18405,"1","8"
"5034","TEXAS","KAUFMAN","REPUBLICAN",37624,"3","7"
"5035","TEXAS","KENDALL","DEMOCRAT",6020,"6","0"
"5036","TEXAS","KENDALL","REPUBLICAN",20083,"2","0"
"5037","TEXAS","KENEDY","DEMOCRAT",65,"6","5"
"5038","TEXAS","KENEDY","REPUBLICAN",127,"1","2"
"5039","TEXAS","KENT","DEMOCRAT",47,"4","7"
"5040","TEXAS","KENT","REPUBLICAN",408,"4","0"
"5041","TEXAS","KERR","DEMOCRAT",6524,"6","5"
"5042","TEXAS","KERR","REPUBLICAN",20879,"2","0"
"5043","TEXAS","KIMBLE","DEMOCRAT",284,"2","8"
"5044","TEXAS","KIMBLE","REPUBLICAN",1987,"1","9"
"5045","TEXAS","KING","DEMOCRAT",8,"8",""
"5046","TEXAS","KING","REPUBLICAN",151,"1","5"
"5047","TEXAS","KINNEY","DEMOCRAT",446,"4","4"
"5048","TEXAS","KINNEY","REPUBLICAN",1144,"1","1"
"5049","TEXAS","KLEBERG","DEMOCRAT",5381,"5","3"
"5050","TEXAS","KLEBERG","REPUBLICAN",5575,"5","5"
"5051","TEXAS","KNOX","DEMOCRAT",265,"2","6"
"5052","TEXAS","KNOX","REPUBLICAN",1180,"1","1"
"5053","TEXAS","LA SALLE","DEMOCRAT",1052,"1","0"
"5054","TEXAS","LA SALLE","REPUBLICAN",1335,"1","3"
"5055","TEXAS","LAMAR","DEMOCRAT",4420,"4","4"
"5056","TEXAS","LAMAR","REPUBLICAN",16698,"1","6"
"5057","TEXAS","LAMB","DEMOCRAT",840,"8","4"
"5058","TEXAS","LAMB","REPUBLICAN",3521,"3","5"
"5059","TEXAS","LAMPASAS","DEMOCRAT",2144,"2","1"
"5060","TEXAS","LAMPASAS","REPUBLICAN",8086,"8","0"
"5061","TEXAS","LAVACA","DEMOCRAT",1333,"1","3"
"5062","TEXAS","LAVACA","REPUBLICAN",8804,"8","8"
"5063","TEXAS","LEE","DEMOCRAT",1750,"1","7"
"5064","TEXAS","LEE","REPUBLICAN",6255,"6","2"
"5065","TEXAS","LEON","DEMOCRAT",1072,"1","0"
"5066","TEXAS","LEON","REPUBLICAN",7523,"7","5"
"5067","TEXAS","LIBERTY","DEMOCRAT",5785,"5","7"
"5068","TEXAS","LIBERTY","REPUBLICAN",23302,"2","3"
"5069","TEXAS","LIMESTONE","DEMOCRAT",2213,"2","2"
"5070","TEXAS","LIMESTONE","REPUBLICAN",6789,"6","7"
"5071","TEXAS","LIPSCOMB","DEMOCRAT",131,"1","3"
"5072","TEXAS","LIPSCOMB","REPUBLICAN",1205,"1","2"
"5073","TEXAS","LIVE OAK","DEMOCRAT",820,"8","2"
"5074","TEXAS","LIVE OAK","REPUBLICAN",4201,"4","2"
"5075","TEXAS","LLANO","DEMOCRAT",2465,"2","4"
"5076","TEXAS","LLANO","REPUBLICAN",10079,"1","0"
"5077","TEXAS","LOVING","DEMOCRAT",4,"4",""
"5078","TEXAS","LOVING","REPUBLICAN",60,"6","0"
"5079","TEXAS","LUBBOCK","DEMOCRAT",40017,"4","0"
"5080","TEXAS","LUBBOCK","REPUBLICAN",78861,"7","8"
"5081","TEXAS","LYNN","DEMOCRAT",429,"4","2"
"5082","TEXAS","LYNN","REPUBLICAN",1853,"1","8"
"5083","TEXAS","MADISON","DEMOCRAT",1088,"1","0"
"5084","TEXAS","MADISON","REPUBLICAN",4169,"4","1"
"5085","TEXAS","MARION","DEMOCRAT",1339,"1","3"
"5086","TEXAS","MARION","REPUBLICAN",3470,"3","4"
"5087","TEXAS","MARTIN","DEMOCRAT",288,"2","8"
"5088","TEXAS","MARTIN","REPUBLICAN",1857,"1","8"
"5089","TEXAS","MASON","DEMOCRAT",457,"4","5"
